          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             1.75000             0.30000             1.00000            16.84164             2.04749             4.19222               18226             0.55621                   1                   1
                   3                  10               32768             1.00000             1.75000             0.40000             1.00000            15.33744             0.86401             0.74651               12552             0.38306                   1                   1
                   3                  10               32768             1.00000             1.75000             0.60000             1.00000            15.21482             0.68500             0.46922                5230             0.15961                   1                   1
                   3                  10               32768             1.00000             1.75000             0.70000             1.00000            15.84201             1.30601             1.70565                3381             0.10318                   1                   1
                   3                  10               32768             1.00000             1.75000             0.80000             1.00000            16.87839             1.77392             3.14681                2140             0.06531                   1                   1
                   3                  10               32768             1.00000             1.80000             0.20000             1.00000            21.44674             4.02265            16.18173               23932             0.73035                   1                   1
                   3                  10               32768             1.00000             1.80000             0.30000             1.00000            16.82465             2.03119             4.12574               17677             0.53946                   1                   1
                   3                  10               32768             1.00000             1.80000             0.40000             1.00000            15.32115             0.83423             0.69594               11967             0.36520                   1                   1
                   3                  10               32768             1.00000             1.80000             0.60000             1.00000            15.30867             0.71958             0.51780                4903             0.14963                   1                   1
                   3                  10               32768             1.00000             1.80000             0.70000             1.00000            15.73415             1.21649             1.47984                2962             0.09039                   1                   1
                   3                  10               32768             1.00000             1.80000             0.80000             1.00000            17.15814             1.70426             2.90449                1889             0.05765                   1                   1
                   3                  10               32768             1.00000             1.85000             0.20000             1.00000            21.48156             4.04010            16.32237               23624             0.72095                   1                   1
                   3                  10               32768             1.00000             1.85000             0.30000             1.00000            16.84049             2.02762             4.11123               17177             0.52420                   1                   1
                   3                  10               32768             1.00000             1.85000             0.40000             1.00000            15.29246             0.82428             0.67944               11397             0.34781                   1                   1
                   3                  10               32768             1.00000             1.85000             0.60000             1.00000            15.27817             0.69099             0.47747                4404             0.13440                   1                   1
                   3                  10               32768             1.00000             1.85000             0.70000             1.00000            15.82260             1.35066             1.82427                2792             0.08521                   1                   1
                   3                  10               32768             1.00000             1.85000             0.80000             1.00000            16.20833             1.76508             3.11551                1787             0.05453                   1                   1
                   3                  10               32768             1.00000             1.90000             0.20000             1.00000            21.45753             4.01054            16.08442               23253             0.70963                   1                   1
                   3                  10               32768             1.00000             1.90000             0.30000             1.00000            16.85378             2.03295             4.13289               16678             0.50897                   1                   1
                   3                  10               32768             1.00000             1.90000             0.40000             1.00000            15.31198             0.84589             0.71553               10905             0.33279                   1                   1
                   3                  10               32768             1.00000             1.90000             0.60000             1.00000            15.13699             0.76704             0.58836                4137             0.12625                   1                   1
                   3                  10               32768             1.00000             1.90000             0.70000             1.00000            15.81791             1.26074             1.58946                2594             0.07916                   1                   1
